customer_id,product_id,sale_id,date,category,quantity,unit_price,discount,total_amount,payment_method,store_location,month,is_high_value,discount_pct,product_name,base_price,stock,age,city,name
CUS-008324,PROD-0274,SALE-009038,2026-03-21 12:57:53,Electrohogar,3,878.62,0.0,2635.86,Débito,Online,3,SI,0.0,Electrohogar Item 274,878.62,300,65,Arequipa,Aránzazu Nogueira Leon
CUS-003917,PROD-0776,SALE-009039,2026-05-05 22:58:09,Tecnología,2,3392.93,0.0,6785.86,App Fpay,Lima Centro,5,SI,0.0,Tecnología Item 776,3392.93,249,50,Trujillo,Efraín Inocencio Sotelo Torre
CUS-003882,PROD-0246,SALE-009040,2026-01-29 14:30:18,Moda,2,241.04,0.15,409.77,App Fpay,Lima Centro,1,NO,15.0,Moda Item 246,241.04,184,44,Cusco,Azahar del Casal
CUS-006030,PROD-0919,SALE-009041,2026-04-12 09:30:00,Moda,3,251.47,0.15,641.25,Tarjeta CMR,San Isidro,4,NO,15.0,Moda Item 919,251.47,76,19,Cusco,Noa Mateo Narváez
CUS-000185,PROD-0211,SALE-009042,2026-03-17 09:13:18,Moda,1,237.08,0.0,237.08,Débito,Online,3,NO,0.0,Moda Item 211,237.08,30,69,Piura,Ruperto Marí-Escamilla
CUS-002706,PROD-0280,SALE-009043,2026-04-19 05:10:17,Calzado,2,190.61,0.0,381.22,App Fpay,Miraflores,4,NO,0.0,Calzado Item 280,190.61,81,51,Lima,Aitor Lladó
CUS-001501,PROD-0660,SALE-009044,2026-02-10 06:58:42,Electrohogar,1,3071.84,0.15,2611.06,Tarjeta CMR,Online,2,SI,15.0,Electrohogar Item 660,3071.84,68,67,Lima,Nerea María Dolores Alcaraz Hoz
CUS-004426,PROD-0366,SALE-009045,2026-04-05 21:32:24,Calzado,2,126.59,0.15,215.2,Efectivo,Lima Centro,4,NO,15.0,Calzado Item 366,126.59,357,19,Cusco,Pancho Busquets
CUS-005023,PROD-0709,SALE-009046,2026-04-30 06:41:03,Calzado,1,290.04,0.0,290.04,Débito,Online,4,NO,0.0,Calzado Item 709,290.04,20,59,Lima,Pascuala Pozuelo
CUS-007245,PROD-0347,SALE-009047,2026-01-18 03:43:16,Electrohogar,1,2385.53,0.15,2027.7,App Fpay,Online,1,SI,15.0,Electrohogar Item 347,2385.53,132,51,Lima,Curro del Monreal
CUS-004256,PROD-0464,SALE-009048,2026-03-08 18:10:52,Hogar,1,720.0,0.0,720.0,Tarjeta CMR,Lima Centro,3,NO,0.0,Hogar Item 464,720.0,356,43,Cusco,Ale Mínguez Casanovas
CUS-002766,PROD-0201,SALE-009049,2026-01-27 10:56:22,Electrohogar,1,1780.14,0.0,1780.14,App Fpay,Miraflores,1,NO,0.0,Electrohogar Item 201,1780.14,430,36,Arequipa,Jacobo Ayuso Ballester
CUS-006536,PROD-0894,SALE-009050,2026-04-09 14:31:00,Tecnología,3,3592.7,0.0,10778.1,Débito,Lima Centro,4,SI,0.0,Tecnología Item 894,3592.7,263,44,Piura,María Domingo Ferreras Sebastián
CUS-003649,PROD-0480,SALE-009051,2026-04-30 20:29:15,Electrohogar,1,811.63,0.15,689.89,Efectivo,San Isidro,4,NO,15.0,Electrohogar Item 480,811.63,90,38,Cusco,Heriberto Rubén Vara Bonet
CUS-006124,PROD-0308,SALE-009052,2026-04-10 23:31:48,Hogar,1,1151.92,0.15,979.13,App Fpay,Lima Centro,4,NO,15.0,Hogar Item 308,1151.92,314,51,Lima,Nando Alberto Corral Caballero
CUS-002250,PROD-0458,SALE-009053,2026-05-11 19:36:50,Calzado,1,464.0,0.0,464.0,Efectivo,Online,5,NO,0.0,Calzado Item 458,464.0,444,37,Trujillo,Claudia Donaire Carlos
CUS-002184,PROD-0890,SALE-009054,2026-01-08 09:09:07,Electrohogar,1,4317.05,0.15,3669.49,Débito,San Isidro,1,SI,15.0,Electrohogar Item 890,4317.05,446,46,Lima,Hernán Maldonado Toledo
CUS-005465,PROD-0488,SALE-009055,2026-01-01 21:24:34,Hogar,1,1051.15,0.0,1051.15,Tarjeta CMR,San Isidro,1,NO,0.0,Hogar Item 488,1051.15,368,60,Cusco,Celestina del Gonzalo
CUS-001340,PROD-0041,SALE-009056,2026-04-13 09:10:53,Electrohogar,1,3825.61,0.0,3825.61,App Fpay,Online,4,SI,0.0,Electrohogar Item 41,3825.61,162,34,Cusco,Violeta Sosa
CUS-004843,PROD-0395,SALE-009057,2026-04-16 10:47:03,Moda,1,82.25,0.0,82.25,Tarjeta CMR,San Isidro,4,NO,0.0,Moda Item 395,82.25,51,56,Piura,Sandalio Carreño Pera
CUS-005455,PROD-0751,SALE-009058,2026-01-09 14:49:48,Calzado,2,221.13,0.0,442.26,Efectivo,Lima Centro,1,NO,0.0,Calzado Item 751,221.13,84,39,Cusco,Margarita Pedraza Andrade
CUS-001772,PROD-0365,SALE-009059,2026-04-04 23:22:03,Electrohogar,1,1054.75,0.15,896.54,Tarjeta CMR,Miraflores,4,NO,15.0,Electrohogar Item 365,1054.75,416,28,Piura,Jovita Rozas Guardia
CUS-006518,PROD-0273,SALE-009060,2026-04-14 12:03:55,Hogar,1,62.72,0.0,62.72,Débito,Online,4,NO,0.0,Hogar Item 273,62.72,3,43,Arequipa,Pedro Castellanos Dueñas
CUS-000274,PROD-0577,SALE-009061,2026-04-18 14:54:11,Moda,1,288.98,0.15,245.63,Efectivo,Lima Centro,4,NO,15.0,Moda Item 577,288.98,467,22,Lima,Candelario Herminio Iniesta Almagro
CUS-002601,PROD-0721,SALE-009062,2026-03-31 11:20:24,Hogar,1,911.77,0.0,911.77,Tarjeta CMR,Lima Centro,3,NO,0.0,Hogar Item 721,911.77,307,28,Lima,Jerónimo Gervasio Gomila Espejo
CUS-005490,PROD-0676,SALE-009063,2026-01-15 13:46:36,Electrohogar,1,1176.2,0.15,999.77,Efectivo,Miraflores,1,NO,15.0,Electrohogar Item 676,1176.2,464,51,Trujillo,Nando Bosch Morillo
CUS-002530,PROD-0701,SALE-009064,2026-04-28 15:35:41,Moda,1,126.88,0.0,126.88,Efectivo,Miraflores,4,NO,0.0,Moda Item 701,126.88,87,22,Piura,Ricardo Aguilar
CUS-005468,PROD-0975,SALE-009065,2026-03-14 14:26:41,Moda,1,134.02,0.15,113.92,Efectivo,Lima Centro,3,NO,15.0,Moda Item 975,134.02,252,53,Lima,Genoveva Delgado-Murillo
CUS-008948,PROD-0642,SALE-009066,2026-01-16 04:18:46,Tecnología,2,4988.4,0.15,8480.28,Efectivo,Online,1,SI,15.0,Tecnología Item 642,4988.4,158,40,Cusco,Benigno Lloret Soto
CUS-009298,PROD-0310,SALE-009067,2026-02-18 05:20:21,Moda,1,72.12,0.0,72.12,App Fpay,Online,2,NO,0.0,Moda Item 310,72.12,53,55,Trujillo,Chus Jaume
CUS-005060,PROD-0938,SALE-009068,2026-03-05 01:58:31,Tecnología,3,527.56,0.0,1582.68,App Fpay,Miraflores,3,NO,0.0,Tecnología Item 938,527.56,386,58,Cusco,Pánfilo Fuentes Aznar
CUS-006828,PROD-0921,SALE-009069,2026-03-28 22:09:31,Moda,1,232.87,0.0,232.87,Débito,Miraflores,3,NO,0.0,Moda Item 921,232.87,202,20,Lima,Rosalina Luque-Ropero
CUS-002113,PROD-0964,SALE-009070,2026-03-19 12:19:45,Hogar,1,272.99,0.0,272.99,Tarjeta CMR,Lima Centro,3,NO,0.0,Hogar Item 964,272.99,383,45,Piura,Joel Victor Ibáñez Marí
CUS-009226,PROD-0399,SALE-009071,2026-01-11 12:57:29,Hogar,2,652.8,0.0,1305.6,Efectivo,Lima Centro,1,NO,0.0,Hogar Item 399,652.8,193,22,Trujillo,Gastón Reina-Miró
CUS-007325,PROD-0699,SALE-009072,2026-01-11 13:16:40,Hogar,1,564.89,0.0,564.89,Efectivo,Miraflores,1,NO,0.0,Hogar Item 699,564.89,202,43,Trujillo,Fabio Delgado Tudela
CUS-004802,PROD-0845,SALE-009073,2026-01-21 20:00:27,Calzado,1,570.72,0.0,570.72,App Fpay,Miraflores,1,NO,0.0,Calzado Item 845,570.72,53,35,Trujillo,Kike Ferrero Castejón
CUS-009203,PROD-0924,SALE-009074,2026-02-25 14:13:51,Hogar,1,1180.12,0.0,1180.12,App Fpay,Miraflores,2,NO,0.0,Hogar Item 924,1180.12,173,35,Trujillo,Balduino Puig-Chaves
CUS-003343,PROD-0660,SALE-009075,2026-02-12 14:16:07,Electrohogar,2,3071.84,0.0,6143.68,Débito,Online,2,SI,0.0,Electrohogar Item 660,3071.84,68,37,Piura,Nacho Orozco-Macias
CUS-006868,PROD-0860,SALE-009076,2026-05-11 09:51:34,Calzado,1,358.0,0.0,358.0,Tarjeta CMR,Miraflores,5,NO,0.0,Calzado Item 860,358.0,425,63,Trujillo,Abilio Rocha Mendoza
CUS-004731,PROD-0846,SALE-009077,2026-03-03 06:08:37,Moda,1,89.48,0.0,89.48,Tarjeta CMR,Online,3,NO,0.0,Moda Item 846,89.48,298,52,Piura,Arsenio Vilar Caro
CUS-005844,PROD-0220,SALE-009078,2026-03-11 03:05:26,Tecnología,1,5577.06,0.15,4740.5,Débito,Online,3,SI,15.0,Tecnología Item 220,5577.06,263,44,Cusco,Sol Barrios-Hervás
CUS-006057,PROD-0407,SALE-009079,2026-05-05 02:18:51,Moda,2,265.87,0.0,531.74,Efectivo,Lima Centro,5,NO,0.0,Moda Item 407,265.87,409,36,Arequipa,Patricio Gordillo Arranz
CUS-002010,PROD-0803,SALE-009080,2026-02-07 23:30:00,Tecnología,1,5350.44,0.0,5350.44,Tarjeta CMR,San Isidro,2,SI,0.0,Tecnología Item 803,5350.44,25,52,Trujillo,Jerónimo Alberto Briones Diaz
CUS-007614,PROD-0896,SALE-009081,2026-01-06 14:27:36,Calzado,1,481.5,0.0,481.5,Efectivo,Miraflores,1,NO,0.0,Calzado Item 896,481.5,402,19,Trujillo,Nacho Mascaró Terrón
CUS-006762,PROD-0443,SALE-009082,2026-04-06 05:17:22,Electrohogar,4,1522.95,0.15,5178.03,App Fpay,San Isidro,4,SI,15.0,Electrohogar Item 443,1522.95,279,27,Lima,Valentín Botella Llanos
CUS-009756,PROD-0863,SALE-009083,2026-01-30 20:14:03,Hogar,1,710.55,0.0,710.55,Efectivo,San Isidro,1,NO,0.0,Hogar Item 863,710.55,206,40,Lima,Horacio Araujo Calatayud
CUS-006859,PROD-0132,SALE-009084,2026-04-14 19:10:12,Tecnología,4,2620.61,0.0,10482.44,App Fpay,Online,4,SI,0.0,Tecnología Item 132,2620.61,196,31,Lima,Susanita Tomas Alcalde
CUS-006210,PROD-0328,SALE-009085,2026-03-12 09:42:15,Hogar,2,46.16,0.15,78.47,Débito,Lima Centro,3,NO,15.0,Hogar Item 328,46.16,308,63,Lima,Benigno Calixto Perera Reina
CUS-003067,PROD-0986,SALE-009086,2026-04-30 15:57:23,Tecnología,2,6715.69,0.0,13431.38,Débito,Online,4,SI,0.0,Tecnología Item 986,6715.69,10,56,Trujillo,Sarita Polo Montesinos
CUS-008540,PROD-0286,SALE-009087,2026-03-30 10:11:38,Tecnología,1,5225.56,0.15,4441.73,Efectivo,Miraflores,3,SI,15.0,Tecnología Item 286,5225.56,59,20,Trujillo,Anselma Noriega Canet
CUS-007636,PROD-0180,SALE-009088,2026-05-05 18:29:39,Moda,3,126.15,0.0,378.45,Tarjeta CMR,Miraflores,5,NO,0.0,Moda Item 180,126.15,272,66,Piura,Lucho Sala Bustamante
CUS-007766,PROD-0832,SALE-009089,2026-01-22 23:56:39,Electrohogar,1,3086.18,0.15,2623.25,Débito,Miraflores,1,SI,15.0,Electrohogar Item 832,3086.18,336,29,Piura,Luisa Trillo Porta
CUS-008660,PROD-0947,SALE-009090,2026-01-18 07:56:07,Calzado,2,272.23,0.0,544.46,Débito,Online,1,NO,0.0,Calzado Item 947,272.23,119,40,Trujillo,Maximiliano del Carlos
CUS-002556,PROD-0338,SALE-009091,2026-05-01 16:56:55,Electrohogar,1,1374.21,0.0,1374.21,Tarjeta CMR,Miraflores,5,NO,0.0,Electrohogar Item 338,1374.21,431,27,Cusco,Daniel Rosendo Cantero Solana
CUS-004786,PROD-0262,SALE-009092,2026-01-12 06:11:24,Electrohogar,1,1621.47,0.0,1621.47,Débito,Lima Centro,1,NO,0.0,Electrohogar Item 262,1621.47,153,24,Piura,Alonso Valerio Vilar Cantón
CUS-003386,PROD-0649,SALE-009093,2026-04-25 20:52:58,Electrohogar,2,2669.73,0.15,4538.54,App Fpay,Online,4,SI,15.0,Electrohogar Item 649,2669.73,266,70,Cusco,Ale Molins Casals
CUS-007236,PROD-0543,SALE-009094,2026-01-22 04:42:12,Electrohogar,1,2233.54,0.15,1898.51,Tarjeta CMR,San Isidro,1,NO,15.0,Electrohogar Item 543,2233.54,477,26,Arequipa,Clemente Macías Baena
CUS-007027,PROD-0217,SALE-009095,2026-05-04 04:31:19,Moda,1,32.77,0.0,32.77,Efectivo,Lima Centro,5,NO,0.0,Moda Item 217,32.77,387,19,Lima,Modesto Benítez-Agullo
CUS-001890,PROD-0869,SALE-009096,2026-01-08 11:25:51,Moda,2,234.81,0.0,469.62,Tarjeta CMR,Online,1,NO,0.0,Moda Item 869,234.81,97,56,Cusco,Ale Solsona Chamorro
CUS-001261,PROD-0508,SALE-009097,2026-03-03 00:55:55,Electrohogar,1,1605.8,0.15,1364.93,Tarjeta CMR,Miraflores,3,NO,15.0,Electrohogar Item 508,1605.8,112,19,Arequipa,Mamen Taboada Escrivá
CUS-007154,PROD-0403,SALE-009098,2026-04-12 15:00:26,Tecnología,2,2242.04,0.0,4484.08,Efectivo,San Isidro,4,SI,0.0,Tecnología Item 403,2242.04,434,33,Cusco,Eva María Seco-Hoyos
CUS-006519,PROD-0121,SALE-009099,2026-02-12 15:01:10,Moda,2,47.5,0.0,95.0,Efectivo,Miraflores,2,NO,0.0,Moda Item 121,47.5,366,59,Trujillo,Ileana de Tenorio
CUS-006055,PROD-0646,SALE-009100,2026-04-25 21:35:15,Electrohogar,1,3636.86,0.0,3636.86,Débito,Lima Centro,4,SI,0.0,Electrohogar Item 646,3636.86,349,23,Cusco,Berta Vicens
CUS-000846,PROD-0806,SALE-009101,2026-01-20 07:56:54,Tecnología,2,6642.77,0.15,11292.71,Tarjeta CMR,Online,1,SI,15.0,Tecnología Item 806,6642.77,431,64,Arequipa,Victor Manuel Prado Lara
CUS-002391,PROD-0370,SALE-009102,2026-03-21 16:37:03,Hogar,1,39.9,0.0,39.9,Efectivo,Lima Centro,3,NO,0.0,Hogar Item 370,39.9,129,39,Lima,Ale Carranza
CUS-000102,PROD-0795,SALE-009103,2026-04-11 12:04:01,Hogar,1,513.81,0.0,513.81,Tarjeta CMR,San Isidro,4,NO,0.0,Hogar Item 795,513.81,470,31,Cusco,Amparo Girona Verdugo
CUS-009408,PROD-0626,SALE-009104,2026-01-27 21:32:46,Moda,1,345.23,0.0,345.23,Débito,Online,1,NO,0.0,Moda Item 626,345.23,473,43,Piura,Hermenegildo Torrents Aller
CUS-009330,PROD-0824,SALE-009105,2026-05-04 19:36:31,Hogar,1,337.64,0.0,337.64,Débito,Lima Centro,5,NO,0.0,Hogar Item 824,337.64,395,42,Cusco,Juanito Gimenez Bernat
CUS-003245,PROD-0100,SALE-009106,2026-03-04 21:29:37,Moda,1,244.17,0.15,207.54,Efectivo,Miraflores,3,NO,15.0,Moda Item 100,244.17,67,66,Cusco,María Jesús Plana Arana
CUS-004015,PROD-0544,SALE-009107,2026-04-11 10:15:18,Electrohogar,1,3071.68,0.0,3071.68,Efectivo,Lima Centro,4,SI,0.0,Electrohogar Item 544,3071.68,20,28,Trujillo,Valeria Aranda Muro
CUS-003448,PROD-0594,SALE-009108,2026-04-07 14:41:41,Hogar,2,199.69,0.15,339.47,Efectivo,Online,4,NO,15.0,Hogar Item 594,199.69,102,60,Arequipa,Sandra Cases-Casanovas
CUS-004058,PROD-0120,SALE-009109,2026-04-15 10:17:32,Moda,1,153.88,0.0,153.88,Débito,Lima Centro,4,NO,0.0,Moda Item 120,153.88,484,70,Arequipa,Bernardita Torralba Hervás
CUS-000906,PROD-0199,SALE-009110,2026-01-14 15:51:51,Hogar,1,793.36,0.0,793.36,Débito,San Isidro,1,NO,0.0,Hogar Item 199,793.36,65,53,Lima,Nico Requena Vallejo
CUS-005480,PROD-0661,SALE-009111,2026-02-09 00:17:44,Electrohogar,2,3253.2,0.15,5530.44,Tarjeta CMR,Miraflores,2,SI,15.0,Electrohogar Item 661,3253.2,301,22,Piura,Mariana Navarrete Machado
CUS-006107,PROD-0885,SALE-009112,2026-03-25 12:00:45,Calzado,2,385.14,0.0,770.28,Débito,Miraflores,3,NO,0.0,Calzado Item 885,385.14,15,27,Cusco,Régulo del Ureña
CUS-004212,PROD-0322,SALE-009113,2026-04-06 13:14:36,Calzado,1,387.09,0.0,387.09,Efectivo,Online,4,NO,0.0,Calzado Item 322,387.09,247,70,Trujillo,Gastón Sacristán Montserrat
CUS-004243,PROD-0858,SALE-009114,2026-01-14 00:12:13,Tecnología,1,4787.32,0.0,4787.32,App Fpay,Miraflores,1,SI,0.0,Tecnología Item 858,4787.32,456,54,Lima,Ligia Arnal Cases
CUS-009601,PROD-0020,SALE-009115,2026-01-26 14:18:21,Calzado,1,343.31,0.0,343.31,Tarjeta CMR,San Isidro,1,NO,0.0,Calzado Item 20,343.31,384,26,Arequipa,Lucila Azahara Figueras Pedraza
CUS-005876,PROD-0144,SALE-009116,2026-05-02 19:34:10,Hogar,3,909.12,0.0,2727.36,App Fpay,Miraflores,5,SI,0.0,Hogar Item 144,909.12,162,47,Piura,Anastasia Rozas
CUS-008095,PROD-0627,SALE-009117,2026-04-08 00:13:08,Electrohogar,1,3160.78,0.15,2686.66,Efectivo,San Isidro,4,SI,15.0,Electrohogar Item 627,3160.78,241,58,Piura,Pío Múgica Colom
CUS-000481,PROD-0481,SALE-009118,2026-01-29 14:49:29,Electrohogar,3,3334.94,0.0,10004.82,Tarjeta CMR,Online,1,SI,0.0,Electrohogar Item 481,3334.94,478,64,Piura,Asdrubal Falcón Álvaro
CUS-009899,PROD-0204,SALE-009119,2026-05-10 02:36:16,Tecnología,1,4016.84,0.0,4016.84,Débito,Online,5,SI,0.0,Tecnología Item 204,4016.84,63,59,Lima,Manuel de Rios
CUS-004805,PROD-0313,SALE-009120,2026-02-17 07:04:06,Electrohogar,1,3510.32,0.15,2983.77,Débito,Miraflores,2,SI,15.0,Electrohogar Item 313,3510.32,266,48,Piura,Andrea Heredia
CUS-008961,PROD-0953,SALE-009121,2026-04-06 23:59:15,Moda,1,228.26,0.0,228.26,App Fpay,San Isidro,4,NO,0.0,Moda Item 953,228.26,97,59,Piura,Pili Dávila Fabregat
CUS-005582,PROD-0828,SALE-009122,2026-04-01 16:43:54,Electrohogar,1,1365.87,0.0,1365.87,Tarjeta CMR,San Isidro,4,NO,0.0,Electrohogar Item 828,1365.87,253,65,Arequipa,Amaya Febe Cerdá Gonzalo
CUS-003732,PROD-0222,SALE-009123,2026-05-11 08:42:29,Electrohogar,1,2723.06,0.0,2723.06,Efectivo,Miraflores,5,SI,0.0,Electrohogar Item 222,2723.06,96,67,Arequipa,Eloy Losa Montero
CUS-008071,PROD-0655,SALE-009124,2026-04-09 21:18:15,Moda,1,306.99,0.0,306.99,Tarjeta CMR,Online,4,NO,0.0,Moda Item 655,306.99,196,52,Cusco,Cayetano Hernando-Corbacho
CUS-005529,PROD-0994,SALE-009125,2026-03-03 02:42:11,Tecnología,1,6662.38,0.0,6662.38,Débito,San Isidro,3,SI,0.0,Tecnología Item 994,6662.38,229,46,Arequipa,Clara Cervantes-Tovar
CUS-002949,PROD-0095,SALE-009126,2026-04-03 01:34:34,Tecnología,1,2591.57,0.0,2591.57,Débito,Online,4,SI,0.0,Tecnología Item 95,2591.57,351,53,Lima,Sandra Fuster Ros
CUS-005452,PROD-0026,SALE-009127,2026-02-24 05:26:24,Electrohogar,2,4350.9,0.15,7396.53,Efectivo,San Isidro,2,SI,15.0,Electrohogar Item 26,4350.9,267,21,Piura,César Luque Bermudez
CUS-001794,PROD-0154,SALE-009128,2026-03-11 06:11:59,Hogar,1,384.95,0.0,384.95,Tarjeta CMR,Lima Centro,3,NO,0.0,Hogar Item 154,384.95,81,65,Trujillo,Augusto Caballero Ribas
CUS-004773,PROD-0953,SALE-009129,2026-02-16 03:31:33,Moda,1,228.26,0.0,228.26,Tarjeta CMR,Lima Centro,2,NO,0.0,Moda Item 953,228.26,97,21,Arequipa,Mireia Prats-Palomares
CUS-008935,PROD-0913,SALE-009130,2026-02-04 19:21:26,Hogar,1,1158.78,0.15,984.96,App Fpay,Miraflores,2,NO,15.0,Hogar Item 913,1158.78,408,27,Lima,Tomasa del Morillo
CUS-001013,PROD-0306,SALE-009131,2026-04-20 01:14:58,Hogar,2,64.62,0.0,129.24,Efectivo,Lima Centro,4,NO,0.0,Hogar Item 306,64.62,270,41,Piura,Jose Miguel Granados Díaz
CUS-007309,PROD-0906,SALE-009132,2026-05-04 07:37:49,Moda,1,84.52,0.15,71.84,App Fpay,Miraflores,5,NO,15.0,Moda Item 906,84.52,81,38,Cusco,Guiomar Fernandez
CUS-008633,PROD-0857,SALE-009133,2026-01-27 10:35:54,Moda,1,292.83,0.0,292.83,App Fpay,Lima Centro,1,NO,0.0,Moda Item 857,292.83,11,58,Arequipa,Tomasa Llano Rueda
CUS-004807,PROD-0888,SALE-009134,2026-01-09 03:52:35,Tecnología,1,6452.78,0.0,6452.78,Débito,Lima Centro,1,SI,0.0,Tecnología Item 888,6452.78,109,25,Trujillo,Blanca Bayo Posada
CUS-007432,PROD-0079,SALE-009135,2026-03-26 00:14:52,Tecnología,1,3490.12,0.0,3490.12,Efectivo,Online,3,SI,0.0,Tecnología Item 79,3490.12,347,53,Arequipa,Arsenio Ruano Ayllón
CUS-007143,PROD-0583,SALE-009136,2026-02-14 03:37:56,Electrohogar,2,3567.13,0.0,7134.26,Tarjeta CMR,Lima Centro,2,SI,0.0,Electrohogar Item 583,3567.13,65,52,Lima,Edmundo del Arcos
CUS-002200,PROD-0341,SALE-009137,2026-01-08 18:54:30,Calzado,1,517.27,0.0,517.27,Efectivo,San Isidro,1,NO,0.0,Calzado Item 341,517.27,263,29,Trujillo,Constanza Pera Figuerola
CUS-009935,PROD-0161,SALE-009138,2026-01-24 20:51:53,Electrohogar,2,4495.25,0.0,8990.5,Efectivo,Miraflores,1,SI,0.0,Electrohogar Item 161,4495.25,9,28,Trujillo,Alejandra de Montserrat
CUS-001374,PROD-0728,SALE-009139,2026-04-13 20:04:36,Electrohogar,1,2409.64,0.0,2409.64,Tarjeta CMR,Lima Centro,4,SI,0.0,Electrohogar Item 728,2409.64,199,63,Lima,Clemente de Ferrero
CUS-000870,PROD-0470,SALE-009140,2026-01-28 17:09:26,Calzado,2,383.86,0.0,767.72,App Fpay,San Isidro,1,NO,0.0,Calzado Item 470,383.86,291,45,Arequipa,Plinio Carballo Ocaña
CUS-007827,PROD-0399,SALE-009141,2026-04-02 19:54:58,Hogar,2,652.8,0.0,1305.6,Tarjeta CMR,San Isidro,4,NO,0.0,Hogar Item 399,652.8,193,18,Trujillo,Goyo Wilfredo Barba Manso
CUS-001489,PROD-0397,SALE-009142,2026-04-13 14:13:17,Moda,1,235.9,0.0,235.9,App Fpay,Online,4,NO,0.0,Moda Item 397,235.9,202,38,Cusco,Gonzalo Pareja
CUS-002459,PROD-0113,SALE-009143,2026-01-16 10:43:17,Moda,1,130.11,0.15,110.59,Efectivo,Lima Centro,1,NO,15.0,Moda Item 113,130.11,233,49,Cusco,Paola Arnaiz Tello
CUS-004855,PROD-0764,SALE-009144,2026-05-11 12:41:11,Calzado,4,345.26,0.0,1381.04,Tarjeta CMR,San Isidro,5,NO,0.0,Calzado Item 764,345.26,483,62,Lima,Graciana Puente Balaguer
CUS-009597,PROD-0072,SALE-009145,2026-03-08 08:47:02,Tecnología,1,1246.46,0.0,1246.46,App Fpay,Miraflores,3,NO,0.0,Tecnología Item 72,1246.46,266,19,Piura,Pedro Ledesma-Malo
CUS-008688,PROD-0960,SALE-009146,2026-01-16 03:56:09,Calzado,2,345.47,0.0,690.94,App Fpay,San Isidro,1,NO,0.0,Calzado Item 960,345.47,161,55,Lima,Pablo Díez Valenzuela
CUS-002409,PROD-0032,SALE-009147,2026-04-01 06:03:40,Moda,1,204.96,0.0,204.96,Débito,San Isidro,4,NO,0.0,Moda Item 32,204.96,331,54,Arequipa,Candela de Gual
CUS-007691,PROD-0783,SALE-009148,2026-03-05 04:43:20,Calzado,2,97.0,0.0,194.0,App Fpay,Online,3,NO,0.0,Calzado Item 783,97.0,462,51,Trujillo,Mauricio Marín Tejero
CUS-003227,PROD-0020,SALE-009149,2026-04-27 14:25:53,Calzado,1,343.31,0.0,343.31,App Fpay,Online,4,NO,0.0,Calzado Item 20,343.31,384,34,Piura,Jose Manuel Viana Tamayo
CUS-001129,PROD-0965,SALE-009150,2026-02-25 16:49:22,Calzado,1,291.11,0.0,291.11,App Fpay,Miraflores,2,NO,0.0,Calzado Item 965,291.11,74,26,Piura,Victor Manuel Castellanos Vila
CUS-007599,PROD-0338,SALE-009151,2026-01-16 13:18:04,Electrohogar,4,1374.21,0.15,4672.31,App Fpay,Lima Centro,1,SI,15.0,Electrohogar Item 338,1374.21,431,24,Piura,Salud Acero Barreda
CUS-004377,PROD-0779,SALE-009152,2026-01-18 06:25:31,Electrohogar,2,3331.6,0.0,6663.2,Efectivo,San Isidro,1,SI,0.0,Electrohogar Item 779,3331.6,457,28,Lima,Gustavo Estévez
CUS-001447,PROD-0134,SALE-009153,2026-02-01 03:00:26,Tecnología,1,5469.37,0.0,5469.37,Efectivo,San Isidro,2,SI,0.0,Tecnología Item 134,5469.37,93,62,Trujillo,Jose Luis Carbajo Simó
CUS-007466,PROD-0690,SALE-009154,2026-01-13 09:43:05,Moda,1,66.23,0.0,66.23,Débito,Online,1,NO,0.0,Moda Item 690,66.23,9,31,Arequipa,Calixta Zorrilla-Moliner
CUS-002368,PROD-0089,SALE-009155,2026-02-20 17:22:06,Electrohogar,1,2609.01,0.0,2609.01,Efectivo,Online,2,SI,0.0,Electrohogar Item 89,2609.01,268,27,Arequipa,Régulo Gisbert
CUS-004450,PROD-0027,SALE-009156,2026-05-09 13:50:06,Electrohogar,1,3369.23,0.15,2863.85,Débito,Online,5,SI,15.0,Electrohogar Item 27,3369.23,219,31,Cusco,Jenny Arce Montenegro
CUS-007566,PROD-0095,SALE-009157,2026-02-14 05:28:42,Tecnología,2,2591.57,0.0,5183.14,Tarjeta CMR,Online,2,SI,0.0,Tecnología Item 95,2591.57,351,18,Lima,Jimena del Aguado
CUS-007446,PROD-0180,SALE-009158,2026-02-07 16:56:51,Moda,1,126.15,0.0,126.15,Débito,Lima Centro,2,NO,0.0,Moda Item 180,126.15,272,59,Cusco,Hugo Guardiola Solana
CUS-005008,PROD-0617,SALE-009159,2026-04-29 23:06:20,Tecnología,1,4175.1,0.0,4175.1,Efectivo,Lima Centro,4,SI,0.0,Tecnología Item 617,4175.1,316,26,Piura,Benigna Losada Barrios
CUS-001991,PROD-0608,SALE-009160,2026-02-09 14:50:46,Calzado,1,581.34,0.0,581.34,Efectivo,Online,2,NO,0.0,Calzado Item 608,581.34,448,25,Piura,Graciela Larrañaga Solís
CUS-007803,PROD-0411,SALE-009161,2026-03-29 02:58:42,Hogar,1,353.4,0.15,300.39,Efectivo,Lima Centro,3,NO,15.0,Hogar Item 411,353.4,340,32,Arequipa,Morena del Torrecilla
CUS-000157,PROD-0396,SALE-009162,2026-03-25 08:23:28,Tecnología,1,2819.1,0.0,2819.1,App Fpay,Lima Centro,3,SI,0.0,Tecnología Item 396,2819.1,307,41,Piura,Casemiro Murcia Gimenez
